"n","iteration","INNE","IEIN","INNT","DNNE","DEIN","DNNT","NNE","EIN","NNT"
1600,65,4.24640329948635,4.07042479193563,4.1367484033321,2.05195063115321,2.04408067250211,2.04711819236792,1.38344240828781,1.3607440035795,1.36943654624063
1600,66,3.78401032400039,3.60547498423373,3.67339329395781,2.13905800967427,2.1381774557909,2.13852243643537,1.36655819851906,1.34220261568343,1.35164278718844
1600,67,5.22464663645232,4.83713060598996,4.98693390781307,1.88243692565084,1.87165911160612,1.87600922166635,1.38384017381491,1.3494922264402,1.36319561773585
1600,68,4.13126604112365,3.80606771949492,3.93420031026201,2.0763325838352,2.07136245695365,2.07341595833658,1.38183584525062,1.34135932640033,1.35781536991989
1600,69,5.27294291528105,4.75063482576987,4.93676351381463,1.92130001175822,1.90696259763346,1.91239448099902,1.40819616287524,1.36074357626598,1.37842334845352
1600,70,4.80326850871176,4.50537246318363,4.60935760249965,1.95085772851006,1.94223404116635,1.94536207074458,1.3873731659243,1.35716839490126,1.36800197462592
1600,71,3.49015889960899,3.33863073038813,3.39210859697417,2.26257973195931,2.26584016983279,2.26465513732674,1.3726962570906,1.34978015870396,1.35801255299515
1600,72,4.19654227466085,3.95899844816273,4.04076809423379,2.19792238138397,2.18564661499031,2.19001942165814,1.44244666073138,1.40821340665381,1.4202635834415
1600,73,4.59476192502105,4.15357300318585,4.31355282099297,2.1425452509972,2.13873663486495,2.14020610677238,1.4611899222164,1.41178665121993,1.43046745286041
1600,74,5.55334444442625,5.10433079821773,5.27162826606935,1.94361944225878,1.93825207006153,1.94035522555615,1.43972792170563,1.4048084239261,1.41831043691266
1600,75,4.26352252196702,4.04828135219399,4.12666629423222,2.05549395550198,2.05903303612912,2.05770002791714,1.38686847934284,1.36484623415655,1.37304954242995
1600,76,4.61254757331233,4.24565268623657,4.37551536680797,2.1553843277732,2.15349778141004,2.15420131266591,1.46895874476373,1.42878397469865,1.44351453651833
1600,77,4.66196545076494,4.13827988737764,4.31047423372501,2.23287603884827,2.21891229427753,2.22385809527495,1.5097650851921,1.44442386778303,1.46700267701443
1600,78,4.81525371938137,4.48987254457543,4.61119890435131,1.92354948238648,1.93246564253622,1.92898410397312,1.37448423966555,1.35099151984661,1.36004288742133
1600,79,6.4847635251556,5.71350154250617,5.98720946372855,1.75015935425823,1.73113659747874,1.73839933824206,1.37819985807949,1.32858729114854,1.34722857919073
1600,80,4.48868952797067,4.3934186901025,4.43121542383914,2.01795487885796,2.01365776657234,2.01538246718321,1.39211125831858,1.3807922734977,1.38531889601915
1600,81,4.97550078461516,4.62766453306779,4.75630524292183,2.08707361871052,2.06870266261618,2.07577143811732,1.47031887162211,1.42962021966523,1.44509539853762
1600,82,3.65652733547619,3.47363190785145,3.54014537857634,2.37823606122918,2.38578955129679,2.38294665177403,1.44099852732971,1.41436398927444,1.42425232168784
1600,83,3.85865596052095,3.72546003926618,3.77621513604784,2.14275806657381,2.14635620798478,2.14495374604406,1.37770301267097,1.36178721304963,1.36794051363571
1600,84,4.21131303263888,3.81974118031312,3.95511941731569,2.1862395795222,2.18630165960508,2.18627880596134,1.43913458665618,1.39045070184334,1.40798454083259
1600,85,4.90566492052101,4.53867132396197,4.67507102752079,1.98698070646667,1.9751544921021,1.97974993146929,1.41418289536025,1.37623837462624,1.39079196921819
1600,86,4.17566968503781,3.9325229133796,4.01971229927486,1.97337124659747,1.97508073959003,1.97444360741075,1.3400701968577,1.31475480084186,1.32407220907978
1600,87,5.13230654649076,4.90301727392423,4.98655898684565,1.95600382148657,1.94872279437674,1.95144681840384,1.41624882340372,1.39448102628403,1.40256508028596
1600,88,4.48430307966336,4.18458883435341,4.29492637102689,2.11529607190283,2.09757442776214,2.10435093879423,1.43730376221301,1.39720764383462,1.41235203654317
1600,89,4.59954588824608,4.31861253493203,4.42036472872454,2.09903708660243,2.07978998824326,2.08700214868471,1.44129249980314,1.40375774745663,1.41767182650242
1600,90,4.22221988795725,3.83007859880153,3.96518737443995,2.06972145973263,2.07998136985857,2.07620547316253,1.3888907456215,1.34795453393755,1.36268968706299
1600,91,3.23847721588551,3.09544955511837,3.14634312387049,2.48024140325925,2.49577255397115,2.49006174765618,1.40454633448658,1.38172619348437,1.38999749597702
1600,92,4.28668825490836,4.09714905695431,4.16740000307668,2.07640094060869,2.0663846785294,2.07019195953711,1.39883054458192,1.37360910157792,1.38311675887985
1600,93,4.48814555032008,4.17446713805151,4.28470582207436,2.02727071333531,2.02967298107063,2.02878798439749,1.39648575979719,1.36566921407086,1.37685407714947
1600,94,5.58925566166613,4.92694142925891,5.17571556597327,1.92474853679138,1.90119536032988,1.91067928283223,1.43171488495485,1.37183516888627,1.39550966559595
1600,95,5.12128261708563,4.73729041379159,4.87457927104739,1.93258744455669,1.91791462277358,1.92339989981763,1.4031058694562,1.36520490459545,1.37919888337414
1600,96,3.0112146293531,2.82356362018035,2.8927414934385,2.66891411851343,2.70726492581684,2.6924181956061,1.41487518943376,1.38209577302126,1.39449366996459
1600,97,3.36241726349488,3.21336279651996,3.2673151876809,2.49197548617382,2.49237614522324,2.49222688466643,1.43124347019137,1.40365846767868,1.41380871068048
1600,98,4.19667569937812,4.02529152114425,4.08461252088163,2.07063972579757,2.07313729221538,2.07224840511381,1.38652721833598,1.36838228713304,1.37478040949399
1600,99,6.81300326607435,6.19076401914835,6.40955420080977,1.76832854027702,1.75286150544214,1.7586105408091,1.4039345398465,1.36607043032286,1.37998068554257
1600,100,9.08934465486836,8.3708667602338,8.62921454827633,1.66144313854571,1.64094322341153,1.64864777028798,1.4046811873613,1.37199139388372,1.38419205613038
